6 columns delimited by 5 spaces.
Voice, start time, frequency, note length, loudness, stereo position.
Note - voice numbers are different here to later files

6	106	48.44917876	1	26.5	0.05
8	106.05	348.8340871	2.95	27.5	-0.2
19	106.1	2790.672697	0.316666667	27	-0.9
6	107	48.44917876	1	16.5	0.05
8	107.05	232.556058	2.95	30	0.65
9	107.1	930.2242322	2.9	40	0.2
6	108	96.89835752	1	29	0.05
8	108.05	465.1121161	2.95	32.5	-0.6
19	108.1	2790.672697	0.483333333	29.5	-0.9
6	109	48.44917876	1	19	0.05
8	109.1	290.6950726	2.9	25	-0.2
6	110	48.44917876	1	16.5	0.05
8	110.0333333	174.4170435	2.966666667	27.5	0.65
9	110.0666667	697.6681741	1.933333333	40	0.2
17	110.1	1395.336348	0.1125	29.5	0.9
6	111	48.44917876	1	19	0.05
8	111.05	348.8340871	2.95	30	-0.6
17	111.1	1395.336348	0.1125	27	0.9
6	112	65.40639133	1	29	0.05
8	112.05	392.438348	2.95	25	-0.2
19	112.1	2790.672697	0.316666667	32	-0.9
6	113	65.40639133	1	19	0.05
8	113.1	327.0319566	2.9	27.5	0.65
6	114	65.40639133	1	24	0.05
8	114.0333333	261.6255653	2.966666667	30	-0.6
7	114.0666667	327.0319566	1.933333333	36	-0.1
17	114.1	1395.336348	0.2375	29.5	0.9
6	115	65.40639133	1	16.5	0.05
8	115.05	196.219174	2.95	32.5	-0.2
19	115.1	2790.672697	0.15	27	-0.9
6	116	130.8127827	1	29	0.05
8	116.05	523.2511306	2.95	25	0.65
7	116.1	359.7351523	0.9	36	-0.1
6	117	65.40639133	1	19	0.05
8	117.05	392.438348	2.95	27.5	-0.6
17	117.1	1395.336348	0.1125	27	0.9
6	118	65.40639133	1	16.5	0.05
8	118.0333333	327.0319566	2.966666667	30	-0.2
7	118.0666667	392.438348	1.933333333	36	-0.1
17	118.1	1395.336348	0.3625	32	0.9
6	119	65.40639133	1	26.5	0.05
8	119.1	261.6255653	2.9	25	0.65
6	120	57.23059241	1	16.5	0.05
8	120.05	261.6255653	2.95	27.5	-0.6
7	120.1	425.1415436	1.9	36	-0.1
6	121	114.4611848	1	24	0.05
8	121.05	523.2511306	2.95	30	-0.2
19	121.1	2790.672697	0.15	29.5	-0.9
6	122	57.23059241	1	26.5	0.05
8	122.05	392.438348	2.95	32.5	0.65
19	122.1	2790.672697	0.316666667	27	-0.9
6	123	57.23059241	1	16.5	0.05
8	123.05	392.438348	2.95	25	-0.6
7	123.1	457.8447393	1.9	36	-0.1
6	124	114.4611848	1	29	0.05
8	124.05	327.0319566	2.95	27.5	-0.2
19	124.1	2790.672697	0.483333333	29.5	-0.9
6	125	57.23059241	1	19	0.05
8	125.1	196.219174	2.9	30	0.65
6	126	57.23059241	1	16.5	0.05
8	126.0333333	196.219174	2.966666667	25	-0.6
7	126.0666667	523.2511306	4.933333333	36	-0.1
17	126.1	1395.336348	0.1125	29.5	0.9
6	127	57.23059241	1	19	0.05
8	127.05	392.438348	2.95	27.5	-0.2
17	127.1	1395.336348	0.1125	27	0.9
6	128	54.5053261	1	29	0.05
8	128.05	261.6255653	2.95	30	0.65
19	128.1	2790.672697	0.316666667	32	-0.9
6	129	54.5053261	1	19	0.05
8	129.1	218.0213044	2.9	32.5	-0.6
6	130	54.5053261	1	24	0.05
8	130.0333333	174.4170435	2.966666667	25	-0.2
9	130.0666667	850.2830872	1.933333333	40	0.2
17	130.1	1395.336348	0.2375	29.5	0.9
6	131	54.5053261	1	16.5	0.05
8	131.05	174.4170435	2.95	27.5	0.65
19	131.1	2790.672697	0.15	27	-0.9
6	132	109.0106522	1	29	0.05
8	132.1	348.8340871	2.9	30	-0.6
6	133	54.5053261	1	19	0.05
8	133.0333333	261.6255653	2.966666667	25	-0.2
9	133.0666667	1046.502261	1.933333333	40	0.2
17	133.1	1395.336348	0.1125	27	0.9
6	134	54.5053261	1	16.5	0.05
8	134.05	218.0213044	2.95	27.5	0.65
17	134.1	1395.336348	0.3625	32	0.9
6	135	54.5053261	1	26.5	0.05
8	135.1	174.4170435	2.9	30	-0.6
6	136	49.05479349	1	16.5	0.05
8	136.05	436.0426088	2.95	32.5	-0.2
9	136.1	915.6894786	0.9	40	0.2
6	137	98.10958699	1	24	0.05
8	137.0333333	348.8340871	2.966666667	25	0.65
9	137.0666667	915.6894786	0.933333333	40	0.2
19	137.1	2790.672697	0.15	29.5	-0.9
6	138	49.05479349	1	26.5	0.05
8	138.0333333	348.8340871	2.966666667	27.5	-0.6
9	138.0666667	581.3901451	0.933333333	40	0.2
19	138.1	2790.672697	0.316666667	27	-0.9
6	139	49.05479349	1	16.5	0.05
8	139.05	218.0213044	2.95	30	-0.2
9	139.1	697.6681741	0.9	40	0.2
6	140	98.10958699	1	29	0.05
8	140.05	174.4170435	2.95	25	0.65
19	140.1	2790.672697	0.483333333	29.5	-0.9
6	141	49.05479349	1	19	0.05
8	141.05	436.0426088	2.95	27.5	-0.6
9	141.1	697.6681741	0.9	40	0.2
6	142	49.05479349	1	16.5	0.05
8	142.0333333	348.8340871	2.966666667	30	-0.2
9	142.0666667	784.8766959	0.933333333	40	0.2
17	142.1	1395.336348	0.1125	29.5	0.9
6	143	49.05479349	1	19	0.05
8	143.0333333	261.6255653	2.966666667	32.5	0.65
9	143.0666667	697.6681741	0.933333333	40	0.2
17	143.1	1395.336348	0.1125	27	0.9
6	144	43.60426088	1	29	0.05
8	144.05	218.0213044	2.95	25	-0.6
19	144.1	2790.672697	0.316666667	32	-0.9
6	145	43.60426088	1	19	0.05
8	145.1	218.0213044	2.9	27.5	-0.2
6	146	43.60426088	1	24	0.05
8	146.0333333	436.0426088	2.966666667	30	0.65
7	146.0666667	348.8340871	1.933333333	36	-0.1
17	146.1	1395.336348	0.2375	29.5	0.9
6	147	43.60426088	1	16.5	0.05
8	147.05	348.8340871	2.95	25	-0.6
19	147.1	2790.672697	0.15	27	-0.9
6	148	87.20852177	1	29	0.05
8	148.1	261.6255653	2.9	27.5	-0.2
6	149	43.60426088	1	19	0.05
8	149.0333333	218.0213044	2.966666667	30	0.65
7	149.0666667	261.6255653	1.933333333	36	-0.1
17	149.1	1395.336348	0.1125	27	0.9
6	150	43.60426088	1	16.5	0.05
8	150.05	174.4170435	2.95	32.5	-0.6
17	150.1	1395.336348	0.3625	32	0.9
6	151	43.60426088	1	26.5	0.05
8	151.1	436.0426088	2.9	25	-0.2
6	152	54.5053261	1	16.5	0.05
8	152.05	436.0426088	2.95	27.5	0.65
7	152.1	232.556058	1.9	36	-0.1
6	153	109.0106522	1	24	0.05
8	153.05	348.8340871	2.95	30	-0.6
19	153.1	2790.672697	0.15	29.5	-0.9
6	154	54.5053261	1	26.5	0.05
8	154.05	261.6255653	2.95	25	-0.2
19	154.1	2790.672697	0.316666667	27	-0.9
6	155	54.5053261	1	16.5	0.05
8	155.05	218.0213044	2.95	27.5	0.65
7	155.1	261.6255653	1.9	36	-0.1
6	156	109.0106522	1	29	0.05
8	156.05	174.4170435	2.95	30	-0.6
19	156.1	2790.672697	0.483333333	29.5	-0.9
6	157	54.5053261	1	19	0.05
8	157.1	348.8340871	2.9	32.5	-0.2
6	158	54.5053261	1	16.5	0.05
8	158.0333333	261.6255653	2.966666667	25	0.65
7	158.0666667	327.0319566	1.933333333	36	-0.1
17	158.1	1395.336348	0.1125	29.5	0.9
6	159	54.5053261	1	19	0.05
8	159.05	218.0213044	2.95	27.5	-0.6
17	159.1	1395.336348	0.1125	27	0.9
6	160	58.13901451	1	29	0.05
8	160.0333333	174.4170435	2.966666667	30	-0.2
7	160.0666667	290.6950726	2.933333333	36	-0.1
19	160.1	2790.672697	0.316666667	32	-0.9
6	161	58.13901451	1	19	0.05
8	161.1	465.1121161	2.9	25	0.65
6	162	58.13901451	1	24	0.05
8	162.0333333	465.1121161	2.966666667	27.5	-0.6
9	162.0666667	775.1868601	1.933333333	40	0.2
17	162.1	1395.336348	0.2375	29.5	0.9
6	163	58.13901451	1	16.5	0.05
8	163.05	290.6950726	2.95	30	-0.2
19	163.1	2790.672697	0.15	27	-0.9
6	164	116.278029	1	29	0.05
8	164.1	232.556058	2.9	32.5	0.65
6	165	58.13901451	1	19	0.05
8	165.0333333	232.556058	2.966666667	25	-0.6
9	165.0666667	651.1569625	1.933333333	40	0.2
17	165.1	1395.336348	0.1125	27	0.9
6	166	58.13901451	1	16.5	0.05
8	166.05	465.1121161	2.95	27.5	-0.2
17	166.1	1395.336348	0.3625	32	0.9
6	167	58.13901451	1	26.5	0.05
8	167.1	348.8340871	2.9	30	0.65
6	168	48.44917876	1	16.5	0.05
8	168.05	290.6950726	2.95	25	-0.6
9	168.1	697.6681741	1.9	40	0.2
6	169	96.89835752	1	24	0.05
8	169.05	232.556058	2.95	27.5	-0.2
19	169.1	2790.672697	0.15	29.5	-0.9
6	170	48.44917876	1	26.5	0.05
8	170.05	174.4170435	2.95	30	0.65
19	170.1	2790.672697	0.316666667	27	-0.9
6	171	48.44917876	1	16.5	0.05
8	171.05	465.1121161	2.95	32.5	-0.6
9	171.1	872.0852177	1.9	40	0.2
6	172	96.89835752	1	29	0.05
8	172.05	348.8340871	2.95	25	-0.2
19	172.1	2790.672697	0.483333333	29.5	-0.9
6	173	48.44917876	1	19	0.05
8	173.1	290.6950726	2.9	27.5	0.65
6	174	48.44917876	1	16.5	0.05
8	174.05	232.556058	2.95	30	-0.6
17	174.1	1395.336348	0.1125	29.5	0.9
6	175	48.44917876	1	19	0.05
8	175.05	174.4170435	2.95	25	-0.2
17	175.1	1395.336348	0.1125	27	0.9
6	176	65.40639133	1	29	0.05
8	176.05	523.2511306	2.95	27.5	0.65
19	176.1	2790.672697	0.316666667	32	-0.9
6	177	65.40639133	1	19	0.05
8	177.1	392.438348	2.9	30	-0.6
6	178	65.40639133	1	24	0.05
8	178.0333333	327.0319566	2.966666667	32.5	-0.2
7	178.0666667	392.438348	1.933333333	36	-0.1
17	178.1	1395.336348	0.2375	29.5	0.9
6	179	65.40639133	1	16.5	0.05
8	179.05	261.6255653	2.95	25	0.65
19	179.1	2790.672697	0.15	27	-0.9
6	180	130.8127827	1	29	0.05
8	180.1	196.219174	2.9	27.5	-0.6
6	181	65.40639133	1	19	0.05
8	181.0333333	523.2511306	2.966666667	30	-0.2
7	181.0666667	327.0319566	1.933333333	36	-0.1
17	181.1	1395.336348	0.1125	27	0.9
6	182	65.40639133	1	16.5	0.05
8	182.05	392.438348	2.95	25	0.65
17	182.1	1395.336348	0.3625	32	0.9
6	183	65.40639133	1	26.5	0.05
8	183.1	327.0319566	2.9	27.5	-0.6
6	184	57.23059241	1	16.5	0.05
8	184.05	261.6255653	2.95	30	-0.2
7	184.1	310.6803588	1.9	36	-0.1
6	185	114.4611848	1	24	0.05
8	185.05	196.219174	2.95	32.5	0.65
19	185.1	2790.672697	0.15	29.5	-0.9
6	186	57.23059241	1	26.5	0.05
8	186.05	523.2511306	2.95	25	-0.6
19	186.1	2790.672697	0.316666667	27	-0.9
6	187	57.23059241	1	16.5	0.05
8	187.05	392.438348	2.95	27.5	-0.2
7	187.1	277.9771631	1.9	36	-0.1
6	188	114.4611848	1	29	0.05
8	188.05	327.0319566	2.95	30	0.65
19	188.1	2790.672697	0.483333333	29.5	-0.9
6	189	57.23059241	1	19	0.05
8	189.1	261.6255653	2.9	25	-0.6
6	190	57.23059241	1	16.5	0.05
8	190.0333333	261.6255653	2.966666667	27.5	-0.2
7	190.0666667	245.2739675	1.933333333	36	-0.1
17	190.1	1395.336348	0.1125	29.5	0.9
6	191	57.23059241	1	19	0.05
8	191.05	523.2511306	2.95	30	0.65
17	191.1	1395.336348	0.1125	27	0.9
6	192	54.5053261	1	29	0.05
8	192.0333333	348.8340871	2.966666667	32.5	-0.6
7	192.0666667	261.6255653	2.933333333	36	-0.1
19	192.1	2790.672697	0.316666667	32	-0.9
6	193	54.5053261	1	19	0.05
8	193.1	261.6255653	2.9	25	-0.2
6	194	54.5053261	1	24	0.05
8	194.0333333	218.0213044	2.966666667	27.5	0.65
9	194.0666667	872.0852177	1.933333333	40	0.2
17	194.1	1395.336348	0.2375	29.5	0.9
6	195	54.5053261	1	16.5	0.05
8	195.05	174.4170435	2.95	30	-0.6
19	195.1	2790.672697	0.15	27	-0.9
6	196	109.0106522	1	29	0.05
8	196.1	436.0426088	2.9	25	-0.2
6	197	54.5053261	1	19	0.05
8	197.0333333	348.8340871	2.966666667	27.5	0.65
9	197.0666667	930.2242322	1.933333333	40	0.2
17	197.1	1395.336348	0.1125	27	0.9
6	198	54.5053261	1	16.5	0.05
8	198.05	261.6255653	2.95	30	-0.6
17	198.1	1395.336348	0.3625	32	0.9
6	199	54.5053261	1	26.5	0.05
8	199.1	218.0213044	2.9	32.5	-0.2
6	200	49.05479349	1	16.5	0.05
8	200.05	174.4170435	2.95	25	0.65
9	200.1	1046.502261	1.9	40	0.2
6	201	98.10958699	1	24	0.05
8	201.05	436.0426088	2.95	27.5	-0.6
19	201.1	2790.672697	0.15	29.5	-0.9
6	202	49.05479349	1	26.5	0.05
8	202.05	436.0426088	2.95	30	-0.2
19	202.1	2790.672697	0.316666667	27	-0.9
6	203	49.05479349	1	16.5	0.05
