This sequence file was used to generate the melody, harmony and bass notes of
my retuning of Chopin's Etude in C (Op. 10, No. 1)

This is pasted in from CSV output of Excel spreadsheet sequencer
I haven't yet figured out how to upload an Excel spreadsheet to GitHub

The column format is as follows:
Voice number  Start time (beats)  Frequency (Hz)  Note Duration (beats)  Loudness (rel. dB)   Stereo position

The frequencies are rational numbers.
The base frequency is C = 7040/27 Hz

(The original CSV file starts on the next line)
3436	327	521.4814815	9	48	-0.3
3435	328	651.8518519	8	51	-0.2
3435	329	521.4814815	7	46	0
3435	330	869.1358025	6	46	0.2
3435	331	1042.962963	5	46	0.3
3444	332	1303.703704	4	49	0.1
3444	333	1042.962963	3	44	-0.1
3444	334	1738.271605	2	44	-0.3
3444	335	2085.925926	1	44	-0.2
3444	336	2483.24515	16	49	0
3444	337	1986.59612	15	44	0.2
3444	338	1738.271605	14	44	0.3
3444	339	993.29806	13	44	0.1
3435	340	1241.622575	12	51	-0.1
3435	341	993.29806	11	46	-0.3
3435	342	869.1358025	10	46	-0.2
3435	343	496.64903	9	46	0
3436	344	620.8112875	8	53	0.2
3436	345	496.64903	7	48	0.3
3436	346	434.5679012	6	48	0.1
3436	347	248.324515	5	48	-0.1
3426	348	310.4056437	4	55	-0.3
3426	349	248.324515	3	50	-0.2
3426	350	217.2839506	2	50	0
3426	351	124.1622575	1	50	0.2
3426	353	122.2222222	15	50	0.1
3426	354	217.2839506	14	50	-0.1
3426	355	244.4444444	13	50	-0.3
3436	356	325.9259259	12	53	-0.2
3436	357	244.4444444	11	48	0
3436	358	434.5679012	10	48	0.2
3436	359	488.8888889	9	48	0.3
3435	360	651.8518519	8	51	0.1
3435	361	488.8888889	7	46	-0.1
3435	362	869.1358025	6	46	-0.3
3435	363	977.7777778	5	46	-0.2
3444	364	1303.703704	4	49	0
3444	365	977.7777778	3	44	0.2
3444	366	1738.271605	2	44	0.3
3444	367	1955.555556	1	44	0.1
3444	368	2607.407407	16	49	-0.1
3444	369	1955.555556	15	44	-0.3
3444	370	1629.62963	14	44	-0.2
3444	371	977.7777778	13	44	0
3435	372	1303.703704	12	51	0.2
3435	373	977.7777778	11	46	0.3
3435	374	814.8148148	10	46	0.1
3435	375	488.8888889	9	46	-0.1
3436	376	651.8518519	8	53	-0.3
3436	377	488.8888889	7	48	-0.2
3436	378	407.4074074	6	48	0
3436	379	244.4444444	5	48	0.2
3426	380	325.9259259	4	55	0.3
3426	381	244.4444444	3	50	0.1
3426	382	203.7037037	2	50	-0.1
3426	383	122.2222222	1	50	-0.3
3426	385	162.962963	15	50	0
3426	386	217.2839506	14	50	0.2
3426	387	271.6049383	13	50	0.3
3436	388	380.2469136	12	53	0.1
3436	389	325.9259259	11	48	-0.1
3436	390	434.5679012	10	48	-0.3
3436	391	543.2098765	9	48	-0.2
3435	392	760.4938272	8	51	0
3435	393	651.8518519	7	46	0.2
3435	394	869.1358025	6	46	0.3
3435	395	1086.419753	5	46	0.1
3444	396	1520.987654	4	49	-0.1
3444	397	1086.419753	3	44	-0.3
3444	398	869.1358025	2	44	-0.2
3444	399	651.8518519	1	44	0
3444	400	1520.987654	16	49	0.2
3444	401	1013.99177	15	44	0.3
3444	402	869.1358025	14	44	0.1
3444	403	651.8518519	13	44	-0.1
3435	404	760.4938272	12	51	-0.3
3435	405	506.9958848	11	46	-0.2
3435	406	434.5679012	10	46	0
3435	407	325.9259259	9	46	0.2
3436	408	380.2469136	8	53	0.3
3436	409	253.4979424	7	48	0.1
3436	410	217.2839506	6	48	-0.1
3436	411	162.962963	5	48	-0.3
3426	412	362.1399177	4	55	-0.2
3426	413	253.4979424	3	50	0
3426	414	217.2839506	2	50	0.2
3426	415	144.8559671	1	50	0.3
3426	417	144.8559671	15	50	-0.1
3426	418	193.1412894	14	50	-0.3
3426	419	257.5217193	13	50	-0.2
3436	420	343.3622923	12	53	0
3436	421	289.7119342	11	48	0.2
3436	422	386.2825789	10	48	0.3
3436	423	515.0434385	9	48	0.1
3435	424	686.7245847	8	51	-0.1
3435	425	579.4238683	7	46	-0.3
3435	426	772.5651578	6	46	-0.2
3435	427	1030.086877	5	46	0
3444	428	1373.449169	4	49	0.2
3444	429	1158.847737	3	44	0.3
3444	430	1545.130316	2	44	0.1
3444	431	2060.173754	1	44	-0.1
3444	432	2703.978052	16	49	-0.3
3444	433	1931.412894	15	44	-0.2
3444	434	1545.130316	14	44	0
3444	435	1158.847737	13	44	0.2
3435	436	1351.989026	12	51	0.3
3435	437	965.7064472	11	46	0.1
3435	438	772.5651578	10	46	-0.1
3435	439	579.4238683	9	46	-0.3
3436	440	675.994513	8	53	-0.2
3436	441	482.8532236	7	48	0
3436	442	386.2825789	6	48	0.2
3436	443	289.7119342	5	48	0.3
3426	444	337.9972565	4	55	0.1
3426	445	241.4266118	3	50	-0.1
3426	446	193.1412894	2	50	-0.3
3426	447	144.8559671	1	50	-0.2
3426	449	128.7608596	15	50	0.2
3426	450	193.1412894	14	50	0.3
3426	451	225.3315043	13	50	0.1
3436	452	321.9021491	12	53	-0.1
3436	453	257.5217193	11	48	-0.3
3436	454	386.2825789	10	48	-0.2
3436	455	450.6630087	9	48	0
3435	456	643.8042981	8	51	0.2
3435	457	515.0434385	7	46	0.3
3435	458	772.5651578	6	46	0.1
3435	459	901.3260174	5	46	-0.1
3444	460	1287.608596	4	49	-0.3
3444	461	1030.086877	3	44	-0.2
3444	462	1545.130316	2	44	0
3444	463	2060.173754	1	44	0.2
3444	464	2403.536046	16	49	0.3
3444	465	1802.652035	15	44	0.1
3444	466	1201.768023	14	44	-0.1
3444	467	1030.086877	13	44	-0.3
3435	468	1201.768023	12	51	-0.2
3435	469	901.3260174	11	46	0
3435	470	600.8840116	10	46	0.2
3435	471	515.0434385	9	46	0.3
3436	472	600.8840116	8	53	0.1
3436	473	450.6630087	7	48	-0.1
3436	474	300.4420058	6	48	-0.3
3436	475	257.5217193	5	48	-0.2
3426	476	300.4420058	4	55	0
3426	477	225.3315043	3	50	0.2
3426	478	150.2210029	2	50	0.3
3426	479	128.7608596	1	50	0.1
3426	481	128.7608596	15	50	-0.3
3426	482	150.2210029	14	50	-0.2
3426	483	214.6014327	13	50	0
3436	484	300.4420058	12	53	0.2
3436	485	257.5217193	11	48	0.3
3436	486	300.4420058	10	48	0.1
3436	487	429.2028654	9	48	-0.1
3435	488	600.8840116	8	51	-0.3
3435	489	515.0434385	7	46	-0.2
3435	490	600.8840116	6	46	0
3435	491	858.4057308	5	46	0.2
3444	492	1201.768023	4	49	0.3
3444	493	1030.086877	3	44	0.1
3444	494	1201.768023	2	44	-0.1
3444	495	1716.811462	1	44	-0.3
3444	496	2403.536046	16	49	-0.2
3444	497	1602.357364	15	44	0
3444	498	1201.768023	14	44	0.2
3444	499	961.4144185	13	44	0.3
3435	500	1201.768023	12	51	0.1
3435	501	801.1786821	11	46	-0.1
3435	502	600.8840116	10	46	-0.3
3435	503	480.7072093	9	46	-0.2
3436	504	600.8840116	8	53	0
3436	505	400.5893411	7	48	0.2
3436	506	300.4420058	6	48	0.3
3436	507	240.3536046	5	48	0.1
3426	508	300.4420058	4	55	-0.1
3426	509	200.2946705	3	50	-0.3
3426	510	150.2210029	2	50	-0.2
3426	511	120.1768023	1	50	0
3426	513	114.4540974	15	50	0.3
3426	514	171.6811462	14	50	0.1
3426	515	200.2946705	13	50	-0.1
3436	516	286.1352436	12	53	-0.3
3436	517	228.9081949	11	48	-0.2
3436	518	343.3622923	10	48	0
3436	519	400.5893411	9	48	0.2
3435	520	572.2704872	8	51	0.3
3435	521	457.8163898	7	46	0.1
3435	522	686.7245847	6	46	-0.1
3435	523	801.1786821	5	46	-0.3
3444	524	1144.540974	4	49	-0.2
3444	525	915.6327796	3	44	0
3444	526	1373.449169	2	44	0.2
3444	527	1602.357364	1	44	0.3
3444	528	2289.081949	16	49	0.1
3444	529	1635.058535	15	44	-0.1
3444	530	1308.046828	14	44	-0.3
3444	531	915.6327796	13	44	-0.2
3435	532	1144.540974	12	51	0
3435	533	817.5292675	11	46	0.2
3435	534	654.023414	10	46	0.3
3435	535	457.8163898	9	46	0.1
3436	536	572.2704872	8	53	-0.1
3436	537	408.7646337	7	48	-0.3
3436	538	327.011707	6	48	-0.2
3436	539	228.9081949	5	48	0
3426	540	286.1352436	4	55	0.2
3426	541	204.3823169	3	50	0.3
3426	542	163.5058535	2	50	0.1
3426	543	114.4540974	1	50	-0.1
3426	545	109.0039023	31	50	-0.2
3426	546	163.5058535	30	50	0
3426	547	218.0078047	29	50	0.2
3436	548	272.5097558	28	53	0.3
